gd_no,Page,Rating,Review,UserInfo,SkinType,Review_en,Review_ko,text_for_model,keybert_keywords,primary_category,categories
1184556849,5,5,VTの商品大好きで、間違い無いだろうと即買いしてしまいました。ツヤが出てくすみが抜けて使用感良かったです。継続して使いたいです。,yum*** | 2026.02.09 | オプション:【セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円)肌タイプ : 乾燥肌肌トーン : イエベ肌の悩み : くすみ・色むら, 乾燥, しわ・たるみ, シミ","I love VT products, so I bought them right away, thinking that I would be sure to get them. It gave a shine and removed dullness, and it felt good to use. I want to continue using it.",VT 제품을 너무 좋아해서 꼭 사야겠다는 생각에 바로 구매했습니다. 윤기를 주고 칙칙함을 없애주어 사용감이 좋았습니다. 계속 사용하고 싶습니다.,"I love VT products, so I bought them right away, thinking that I would be sure to get them. It gave a shine and removed dullness, and it felt good to use. I want to continue using it.","['vt products', 'shine removed', 'bought', 'good use', 'right away']",unclassified,['unclassified']
1184556849,5,5,おまけも着いてきてよかった。,rai*** | 2026.02.09 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),I'm glad the extras arrived as well.,엑스트라도 도착해서 기쁘네요.,I'm glad the extras arrived as well.,"['extras arrived', 'glad extras', 'extras', 'arrived', 'glad']",포장_배송,['포장_배송']
1184556849,5,5,新商品で気になり、メガポ期間のLIVEで購入しました。おまけが沢山で、お気に入りのトナーも付いてきて嬉しいです。比較的さっぱりしている使用感のため、これから春に向けて使っていきたいです。,czu*** | 2026.02.09 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 乾燥肌肌トーン : ブルベ,"I was intrigued by this new product and bought it at a LIVE during the Megapo period. There are a lot of extras, and I'm glad that it also comes with my favorite toner. It has a relatively refreshing feel, so I'm looking forward to using it for spring.","이 신제품에 흥미가 생겨 메가포 기간에 LIVE에서 구매하게 되었습니다. 부가기능도 많고, 제가 좋아하는 토너도 함께 들어있어서 좋네요. 비교적 청량한 느낌이 있어서 봄에 사용하기 좋을 것 같아요.","I was intrigued by this new product and bought it at a LIVE during the Megapo period. There are a lot of extras, and I'm glad that it also comes with my favorite toner. It has a relatively refreshing feel, so I'm looking forward to using it for spring.","['toner', 'using spring', 'live megapo', 'lot extras', 'relatively refreshing']",사용감_텍스처,"['사용감_텍스처', '효과_성분', '재구매_추천']"
1184556849,5,5,新しく出てたのとセットだとかなりお得だったので思わず購入しました。vtさんはハズレがないしデイリーパックはvtさんしか買わないぐらいリピしまくってます。,rin*** | 2026.02.09 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円)肌タイプ : 混合肌肌トーン : ブルベ肌の悩み : ニキビ・肌荒れ, 乾燥, シミ","It was a great deal when combined with the new one, so I bought it without thinking. VT never fails, and I keep buying the daily pack so much that I only buy it from VT.","새것과 합치면 대박이라 별 생각 없이 구매했습니다. VT는 절대 실패하지 않고, 데일리팩을 너무 많이 구매해서 VT에서만 구매하고 있어요.","It was a great deal when combined with the new one, so I bought it without thinking. VT never fails, and I keep buying the daily pack so much that I only buy it from VT.","['buy vt', 'daily pack', 'great deal', 'combined new', 'fails buying']",사용감_텍스처,"['사용감_텍스처', '가격_가성비']"
1184556849,5,5,VTが好きなので毎日愛用しています。今回新しくアスタキサンチン、白玉肌のネーミングに釣られて購入。シートマスクはほんのり柚の様な香りがして、毎日使うのが楽しみです。カプセルクリームはレビューに匂いが苦手な方という方もみえましたが、私は気になりませんでした。使い心地はしっとりしていて良い感じです。,Fmk*** | 2026.02.08 | オプション:【単品】ビタミンC アスタキサンチンマスク(30枚),"オプション : オプション:【単品】ビタミンC アスタキサンチンマスク(30枚)肌タイプ : 敏感肌肌トーン : ブルベ肌の悩み : 毛穴, くすみ・色むら, しわ・たるみ, シミ","I love VT, so I use it every day. This time I bought a new product because I was lured by the name of Astaxanthin and Shiratamahada. The sheet mask has a slight yuzu-like scent and I look forward to using it every day. I saw some people in the reviews say they didn't like the smell of the capsule cream, but it didn't bother me. It feels nice and moist to use.","저는 VT를 좋아해서 매일 사용하고 있어요. 이번에 아스타잔틴과 시라타마하다라는 이름에 끌려서 새로운 제품을 구매하게 되었습니다. 시트마스크는 은은한 유자향이 나서 매일 사용하기가 기대됩니다. 리뷰에서 캡슐 크림 냄새가 마음에 들지 않는다는 분들도 계셨는데, 거슬리지는 않았어요. 사용감도 좋고 촉촉한 느낌이에요.","I love VT, so I use it every day. This time I bought a new product because I was lured by the name of Astaxanthin and Shiratamahada. The sheet mask has a slight yuzu-like scent and I look forward to using it every day. I saw some people in the reviews say they didn't like the smell of the capsule cream, but it didn't bother me. It feels nice and moist to use.","['smell capsule', 'sheet mask', 'lured astaxanthin', 'vt use', 'yuzu like']",사용감_텍스처,"['사용감_텍스처', '향_냄새', '효과_성분']"
1184556849,5,5,ライブで購入しました！新商品のクリーム目当てでしたがセットで購入。おまけが豪華すぎて嬉しい♡さすがVT,JM-*** | 2026.02.08 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円),"オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円)肌タイプ : 混合肌肌トーン : ブルベ肌の悩み : ニキビ・肌荒れ, 毛穴, 乾燥, しわ・たるみ","I bought it at a live show! I was looking for a new cream product, but I bought the set. I’m so happy that the extras are so luxurious ♡ As expected of VT","라이브에서 샀어요! 새로운 크림 제품을 찾고 있었는데, 세트로 구매했어요. 부가기능도 고급스러워서 너무 만족해요♡ 역시 VT","I bought it at a live show! I was looking for a new cream product, but I bought the set. I’m so happy that the extras are so luxurious ♡ As expected of VT","['new cream', 'bought set', 'extras luxurious', 'live looking', 'vt']",재구매_추천,['재구매_추천']
1184556849,5,5,積極的にアスタキサンチンを使ったり飲んだりしているので、新商品嬉しくて購入しました。朝にも使いやすくて効果が楽しみです。,eri*** | 2026.02.08 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),"オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : 毛穴, くすみ・色むら, 乾燥, しわ・たるみ","I actively use and drink astaxanthin, so I was excited to purchase this new product. It's easy to use in the morning and I'm looking forward to seeing the results.",제가 아스타잔틴을 적극적으로 사용하고 마시고 있어서 이번 신제품을 구입하게 되어 기뻤습니다. 아침에 사용하기 편하고 효과가 기대됩니다.,"I actively use and drink astaxanthin, so I was excited to purchase this new product. It's easy to use in the morning and I'm looking forward to seeing the results.","['drink astaxanthin', 'seeing results', 'new product', 'use morning', 'drink']",효과_성분,['효과_성분']
1184556849,5,5,LIVE見るとついつい買っちゃいます笑オマケがたくさんでめちゃ嬉しい☺️アスタキサンチンとても気になってたので、じっくり使ってみたいと思います。,kar*** | 2026.02.08 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円),オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円)肌タイプ : 敏感肌肌トーン : イエベ肌の悩み : くすみ・色むら,"Whenever I watch a live show, I end up buying it lol I'm so happy to see so many freebies ☺️ I've been really curious about astaxanthin, so I'd like to try it out.",라이브 볼때마다 사게되는 ㅋㅋㅋ 사은품이 너무 많아서 너무 행복해요☺️ 아스타잔틴이 너무 궁금했는데 꼭 써보고 싶네요.,"Whenever I watch a live show, I end up buying it lol I'm so happy to see so many freebies ☺️ I've been really curious about astaxanthin, so I'd like to try it out.","['astaxanthin like', 'watch live', 'happy freebies', 'really curious', 'buying lol']",재구매_추천,['재구매_추천']
1184556849,5,5,ビタミンC系のケアにハマってたので楽しみにしてました変わり目や乾燥に弱く発疹しやすい肌ですが、ピリつきもなく良かったです。,090*** | 2026.02.08 | オプション:【セット】ビタミンC アスタキサンチンマスク+グルタチオントーンオンセラム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+グルタチオントーンオンセラム(+1542円)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴, くすみ・色むら, 乾燥, しわ・たるみ","I'm addicted to vitamin C-based care, so I was looking forward to it.My skin is sensitive to skin changes and dryness and is prone to rashes, but it didn't make me feel irritated.",비타민C 베이스 케어에 푹 빠져 있어서 기대가 되었어요. 피부가 피부 변화와 건조함에 민감하고 발진이 잘 생기는 편인데 자극을 주지는 않았어요.,"I'm addicted to vitamin C-based care, so I was looking forward to it.My skin is sensitive to skin changes and dryness and is prone to rashes, but it didn't make me feel irritated.","['skin sensitive', 'vitamin based', 'changes dryness', 'addicted', 'looking forward']",피부_트러블_부작용,"['피부_트러블_부작용', '효과_성분', '사용감_텍스처']"
1184556849,5,5,LIVEの時に購入しました。こんなにたくさんおまけをありがとうございます❤VTさんの商品なので期待を込めて★,ami*** | 2026.02.08 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),"オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴","I bought it during the LIVE. Thank you so much for all the extras ❤ It's a VT product, so I'm looking forward to it ★",LIVE 때 구매했어요. 굿즈까지 너무 감사드립니다❤ VT상품이라 기대되네요 ★,"I bought it during the LIVE. Thank you so much for all the extras ❤ It's a VT product, so I'm looking forward to it ★","['vt product', 'bought live', 'product looking', 'looking forward', 'thank extras']",unclassified,['unclassified']
1184556849,5,5,メガポでお得に買えました。新製品楽しみです。追記→パックは柑橘系の香りでよかったのですがクリームが臭い…これは通常なのか…使用感はいいだけにこの臭いがなけれは…惜しい,ban*** | 2026.02.08 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : 毛穴, くすみ・色むら, シミ","I was able to buy it at a good price at Mega Point. I'm looking forward to the new product. P.S.: The pack had a nice citrus scent, but the cream smelled...Is this normal?It feels good to use, but it would be a shame if it didn't have this smell...",메가포인트에서 좋은 가격에 구매할 수 있었습니다. 나는 새로운 제품을 기대하고 있습니다. P.S.: 팩은 감귤향이 좋은데 크림냄새가...이게 정상인가요?사용감은 좋은데 이 향이 없으면 아쉽겠네요...,"I was able to buy it at a good price at Mega Point. I'm looking forward to the new product. P.S.: The pack had a nice citrus scent, but the cream smelled...Is this normal?It feels good to use, but it would be a shame if it didn't have this smell...","['smelled normal', 'scent cream', 'nice citrus', 'product pack', 'mega point']",향_냄새,"['향_냄새', '사용감_텍스처', '가격_가성비']"
1184556849,5,5,アスタキサンチンが気になったので購入。ちょうどビタミンの美容液も終わったところなので、切り替えて効果を見たいと思います,rob*** | 2026.02.08 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 混合肌肌トーン : ブルベ,"I bought this because I was curious about astaxanthin. I just finished using the vitamin serum, so I would like to switch to it and see the effect.",아스타잔틴이 궁금해서 구매했습니다. 이제 막 비타민세럼 사용을 끝냈으니 바꿔서 효과를 보고 싶네요.,"I bought this because I was curious about astaxanthin. I just finished using the vitamin serum, so I would like to switch to it and see the effect.","['curious astaxanthin', 'vitamin serum', 'switch effect', 'finished using', 'like']",효과_성분,"['효과_성분', '사용감_텍스처', '피부_트러블_부작용']"
1184556849,5,5,アスタキサンチンが入っていることが決めてで購入しました。ほんとはセラムとクリームとセットになっていて欲しかったのですが（笑）最近すくみが酷いので、次のスタメンで使いたいです。,pak*** | 2026.02.08 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),"オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 乾燥肌肌トーン : ブルベ肌の悩み : くすみ・色むら, 乾燥, しわ・たるみ","I bought it because I knew it contained astaxanthin. I actually wanted it to come in a set with serum and cream (lol), but I've been having a lot of freezing lately, so I'd like to use it in my next starting lineup.","아스타잔틴이 함유된 걸 알고 구입했어요. 사실 세럼과 크림이 세트로 나오길 바랐는데(웃음), 요즘 감기가 너무 심해서 다음 선발 라인업에도 활용하고 싶어요.","I bought it because I knew it contained astaxanthin. I actually wanted it to come in a set with serum and cream (lol), but I've been having a lot of freezing lately, so I'd like to use it in my next starting lineup.","['contained astaxanthin', 'serum cream', 'bought knew', 'use starting', 'freezing lately']",포장_배송,['포장_배송']
1184556849,5,5,気になってたビタミンシリーズ☺︎お気に入りのVT TXトナーがおまけでお得でした！　トーンアップ効果あると願ってライン使いしてみます☺︎,krm*** | 2026.02.08 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円),"オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+カプセルクリーム(+1542円)肌タイプ : 敏感肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴, シミ",The vitamin series I was interested in☺︎My favorite VT TX toner was a great deal! I'll try using the line hoping it will have a tone-up effect ☺︎,관심이 있었던 비타민 시리즈☺︎제가 제일 좋아하는 VT TX 토너가 대박이었어요! 톤업 효과를 기대하면서 라인을 사용해 보도록 할게요☺︎,The vitamin series I was interested in☺︎My favorite VT TX toner was a great deal! I'll try using the line hoping it will have a tone-up effect ☺︎,"['toner great', 'vitamin series', 'vt tx', 'effect', 'deal']",효과_성분,"['효과_성분', '가격_가성비', '재구매_추천']"
1184556849,5,5,新発売という事でマスクとセラムをセットで買いました。ゆずの香りで癒されます。おまけも付いてきて嬉しいです。,v.k*** | 2026.02.08 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 乾燥",I bought the mask and serum as a set since it was newly released. The scent of yuzu will soothe you. I'm glad it came with a bonus.,마스크와 세럼이 새로 출시되어서 세트로 구매했어요. 유자의 향기가 당신을 달래줄 것입니다. 보너스가 있어서 다행이네요.,I bought the mask and serum as a set since it was newly released. The scent of yuzu will soothe you. I'm glad it came with a bonus.,"['mask serum', 'bought mask', 'yuzu soothe', 'released scent', 'set newly']",효과_성분,"['효과_성분', '향_냄새']"
1184556849,5,5,LIVEセットを購入しました。届いた箱がずっしりしていて、開けたらこんなに入ってる〜！とテンション上がりました！信頼のVT商品！！,rem*** | 2026.02.08 | オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),"オプション : オプション:【LIVE特典・セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴, 乾燥, しわ・たるみ, シミ","I purchased the LIVE set. The box that arrived was heavy, and when I opened it, there was so much inside! I got excited! Reliable VT products! !","LIVE 세트를 구매했습니다. 도착한 상자는 무거웠는데, 열어보니 안에 내용물이 정말 많이 들어있더라구요! 나는 흥분했다! 믿을 수 있는 VT 제품! !","I purchased the LIVE set. The box that arrived was heavy, and when I opened it, there was so much inside! I got excited! Reliable VT products! !","['live set', 'arrived heavy', 'reliable vt', 'box', 'opened inside']",포장_배송,"['포장_배송', '사용감_텍스처']"
1184556849,5,5,まだ使ってませんが…朝に使うシートマスクはビタミンCのものを使っていて、こちらが気になったので購入してみました。普段はメディヒールを使っているので比較してみたいです。,chi*** | 2026.02.08 | オプション:【単品】ビタミンC アスタキサンチンマスク(30枚),"オプション : オプション:【単品】ビタミンC アスタキサンチンマスク(30枚)肌タイプ : 敏感肌肌トーン : ブルベ肌の悩み : 乾燥, しわ・たるみ, シミ","I haven't used it yet...I use a vitamin C sheet mask that I use in the morning, and I was curious about this, so I bought it. I usually use Mediheal so I would like to compare.",아직 써본적은 없는데...아침에 사용하는 비타민C 시트마스크를 사용하고 있는데 궁금해서 구매하게 되었습니다. 평소 메디힐을 이용하는데 비교를 해보고 싶습니다.,"I haven't used it yet...I use a vitamin C sheet mask that I use in the morning, and I was curious about this, so I bought it. I usually use Mediheal so I would like to compare.","['mask use', 'vitamin sheet', 'use mediheal', 'like compare', 'morning curious']",효과_성분,['효과_성분']
1184556849,5,5,保湿しっかりしていています香りは柑橘系オレンジの粒で顔色血色よくなってる気がします粒をしっかり塗った方がいいです,Mi-*** | 2026.02.08 | オプション:【単品】ビタミンC アスタキサンチンマスク(30枚),オプション : オプション:【単品】ビタミンC アスタキサンチンマスク(30枚)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ,"It's very moisturizing.The scent is citrus-orange grains, and I feel like it makes my complexion more complex.It's better to apply the grains thoroughly.","보습감이 넘 좋아요. 향은 시트러스-오렌지 알갱이 향인데, 피부가 더 복잡해지는 느낌이에요. 알알이 촘촘하게 바르는 게 더 좋을 것 같아요.","It's very moisturizing.The scent is citrus-orange grains, and I feel like it makes my complexion more complex.It's better to apply the grains thoroughly.","['moisturizing scent', 'scent citrus', 'complexion complex', 'orange grains', 'apply']",사용감_텍스처,"['사용감_텍스처', '향_냄새', '커버력_색상']"
1184556849,5,5,VTさんのパックはほぼ全種類試しているので新商品ということでアンプルとセットで購入しました！おまけで選んでいない方のミニアンプルがついていたので試せて嬉しいです(;_;)♡,mi6*** | 2026.02.08 | オプション:【セット】ビタミンC アスタキサンチンマスク+グルタチオントーンオンセラム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+グルタチオントーンオンセラム(+1542円)肌タイプ : 乾燥肌肌トーン : イエベ肌の悩み : 毛穴, 乾燥, シミ","I have tried almost all of VT's packs, so I decided to purchase this as a set with the ampoule as it was a new product! I'm glad I was able to try it out because it came with a mini ampoule of the one I didn't choose (;_;)♡","VT 팩을 거의 다 써봤고, 신제품이라 앰플과 함께 세트로 구매하기로 결정! 제가 선택하지 않은 미니 앰플이 들어있어서 써볼 수 있어서 기뻐요(;_;)♡","I have tried almost all of VT's packs, so I decided to purchase this as a set with the ampoule as it was a new product! I'm glad I was able to try it out because it came with a mini ampoule of the one I didn't choose (;_;)♡","['vt packs', 'set ampoule', 'glad able', 'came mini', 'choose']",사용감_텍스처,['사용감_텍스처']
1184556849,5,5,１週間位で届きました。おまけ含めて黄色のアイテムがいっぱいでなんだか楽しい。早速使ってみたいと思います。,kec*** | 2026.02.07 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円)肌タイプ : 混合肌肌トーン : イエベ肌の悩み : 毛穴, しわ・たるみ, シミ","It arrived in about a week. There are lots of yellow items, including bonus items, so it's kind of fun. I would like to try using it right away.",약 일주일 만에 도착했습니다. 보너스 아이템을 포함해 노란색 아이템이 많아서 은근 재미있습니다. 당장 사용해 보고 싶습니다.,"It arrived in about a week. There are lots of yellow items, including bonus items, so it's kind of fun. I would like to try using it right away.","['arrived week', 'yellow items', 'right away', 'kind fun', 'including bonus']",포장_배송,"['포장_배송', '커버력_색상']"
1184556849,5,5,オマケでパックが1枚ついてました。脂性肌気味なので心配でしたがそこまで気にはならないですがベタつきはありますカプセルクリームが可愛いです,kan*** | 2026.02.07 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円)肌タイプ : 脂性肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴","One pack was included as a bonus. I was worried because I have oily skin, but it doesn't bother me that much, but it does feel sticky.The capsule cream is cute.",보너스로 1팩이 포함되어 있습니다. 지성피부라 걱정했는데 크게 거슬리진 않는데 끈적이는 느낌이 있어요. 캡슐크림이 귀엽네요.,"One pack was included as a bonus. I was worried because I have oily skin, but it doesn't bother me that much, but it does feel sticky.The capsule cream is cute.","['pack included', 'sticky capsule', 'skin doesn', 'worried oily', 'bother']",사용감_텍스처,"['사용감_텍스처', '효과_성분', '포장_배송']"
1184556849,5,5,気になっていた新商品！🎁でマスクが入っていたので使ってみます、楽しみです。,kak*** | 2026.02.07 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円)肌タイプ : 乾燥肌肌トーン : ブルベ肌の悩み : 毛穴, くすみ・色むら, しわ・たるみ, シミ","New product that I was interested in! I found a mask in the box at 🎁, so I'm looking forward to trying it out.",관심이 갔던 신제품! 🎁박스에서 마스크를 발견해서 꼭 써보고 싶네요.,"New product that I was interested in! I found a mask in the box at 🎁, so I'm looking forward to trying it out.","['mask box', 'interested mask', 'new product', 'interested', 'looking forward']",포장_배송,['포장_배송']
1184556849,5,5,VTのマスクは色々使っているのでこちらを初めて購入！薄くてぴったり貼り付いて透明感が上がる気がします！セラムはとろとろで濃厚な中にプチプチカプセル入り。1滴でしっとり潤います！またリピートしたいです。,mad*** | 2026.02.07 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円),オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンセラム(+1542円)肌タイプ : 混合肌肌トーン : ブルベ,"I use a lot of VT masks, so this is my first purchase! It's thin and sticks well, and I feel like it's more transparent! The serum is thick and thick and comes in bubble wrap capsules. Moisturizes with just one drop! I want to repeat it again.","VT마스크를 많이 써서 첫구매입니다! 얇아서 잘붙고, 좀 더 투명해진 느낌이에요! 세럼은 걸쭉하고 걸쭉하며 버블랩 캡슐 형태로 들어있습니다. 한방울로도 촉촉하게! 다시 반복하고 싶습니다.","I use a lot of VT masks, so this is my first purchase! It's thin and sticks well, and I feel like it's more transparent! The serum is thick and thick and comes in bubble wrap capsules. Moisturizes with just one drop! I want to repeat it again.","['transparent serum', 'vt masks', 'capsules moisturizes', 'bubble wrap', 'feel like']",사용감_텍스처,"['사용감_텍스처', '포장_배송', '효과_성분']"
1184556849,5,5,アスタキサンチンを試してみたかったのでパックを購入。ミニセラムと単品パック入ってました。使い続けて効果があればリピートしたいです！,mis*** | 2026.02.07 | オプション:【単品】ビタミンC アスタキサンチンマスク(30枚),"オプション : オプション:【単品】ビタミンC アスタキサンチンマスク(30枚)肌タイプ : 乾燥肌肌トーン : イエベ肌の悩み : 毛穴, 乾燥, シミ","I wanted to try astaxanthin, so I bought a pack. It contained a mini serum and a single pack. I would like to continue using it and repeat it if it works!",아스타잔틴을 먹어보고 싶어서 한팩 구매했습니다. 미니세럼과 싱글팩이 들어있어요. 계속 사용하고 효과가 있으면 반복하고 싶습니다!,"I wanted to try astaxanthin, so I bought a pack. It contained a mini serum and a single pack. I would like to continue using it and repeat it if it works!","['try astaxanthin', 'mini serum', 'single pack', 'using repeat', 'wanted try']",사용감_텍스처,['사용감_텍스처']
1184556849,5,5,クリームセットで購入しました。ミニサイズのセラムの写真は撮り忘れましたがギフトがたくさんでした。ビタミンがとても好きなので使うのが楽しみです😊,mih*** | 2026.02.06 | オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円),"オプション : オプション:【セット】ビタミンC アスタキサンチンマスク+ビタミンC アスタキサンチンカプセルクリーム(+1542円)肌タイプ : 敏感肌肌トーン : ブルベ肌の悩み : 毛穴, くすみ・色むら, 乾燥, しわ・たるみ","I purchased it as a cream set. I forgot to take a photo of the mini-sized serums, but there were a lot of gifts. I love vitamins so I’m looking forward to using them 😊",크림세트로 구매했습니다. 미니 세럼은 사진을 깜빡했는데 선물이 엄청 많았어요. 비타민을 좋아해서 꼭 써보고 싶네요😊,"I purchased it as a cream set. I forgot to take a photo of the mini-sized serums, but there were a lot of gifts. I love vitamins so I’m looking forward to using them 😊","['sized serums', 'purchased cream', 'love vitamins', 'lot gifts', 'photo mini']",효과_성분,"['효과_성분', '가격_가성비', '재구매_추천']"
1184556849,5,3,サンプルマーケットにて当選しました。 VTのパックは色々使いましたが他の種類に比べるとしっとり感よりかなりさっぱり目、まだ２日続けてしか使ってないですが、ケアなどに効果を期待しつつ春夏くらいに使うとちょうど良さそうです！ 使い続けて効果を感じれたら嬉しいです！ でもサンプルでVTのシリーズが試せてとても感激です。,018*** | 2026.01.26 | オプション:ビタミンC アスタキサンチン マスク(30枚),オプション : オプション:ビタミンC アスタキサンチン マスク(30枚)肌タイプ : 乾燥肌肌トーン : ブルベ,"I won at the sample market. I've used a lot of VT packs, but compared to other types, they leave my eyes feeling refreshed rather than moisturized.I've only used them for two days in a row, but I think they'll be perfect if you use them in the spring and summer, hoping for a skincare effect! I would be happy if you continue to use it and feel the effects! However, I was very impressed to be able to try out the VT series as a sample.","샘플마켓에서 당첨됐어요. VT 팩을 많이 써봤는데 다른 타입에 비해 눈가가 촉촉하기보다는 산뜻한 느낌이 들어요. 이틀 연속 사용해봤는데 스킨케어 효과를 기대하면서 봄, 여름에 사용하면 딱 좋을 것 같아요! 계속해서 사용하시면서 효과를 느끼신다면 기쁘겠습니다! 그런데 VT 시리즈를 샘플로 사용해 볼 수 있어서 매우 감동받았습니다.","I won at the sample market. I've used a lot of VT packs, but compared to other types, they leave my eyes feeling refreshed rather than moisturized.I've only used them for two days in a row, but I think they'll be perfect if you use them in the spring and summer, hoping for a skincare effect! I would be happy if you continue to use it and feel the effects! However, I was very impressed to be able to try out the VT series as a sample.","['vt packs', 'refreshed moisturized', 'spring summer', 'sample market', 'feel effects']",사용감_텍스처,"['사용감_텍스처', '효과_성분', '피부_트러블_부작용']"
